"obj1","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","testObj1Foil","testObj1FCOrder","testObj1FCleftItem","testObj1FCrightItem","NewObject","OldImages","testNewLocStartVal","Imm_Delay"
"loaf1_tr.png","Bckg90.jpg",101,25,41,2,1,1,46,101,357,138,325,101,"loaf1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"podium1_tr.png","Bckg75.jpg",356,113,75,2,1,1,47,356,73,322,182,356,"podium1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"bowls1_tr.png","Bckg103.jpg",76,79,46,2,1,1,48,76,238,207,139,76,"bowls1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"lemon1_tr.png","Bckg99.jpg",20,66,57,2,1,1,49,20,265,285,180,20,"lemon1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"cow1_tr.png","Bckg113.jpg",352,24,79,2,1,1,50,352,172,11,137,352,"cow1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"telephonebooth1_tr.png","Bckg107.jpg",214,63,54,2,1,1,51,214,64,281,300,214,"telephonebooth1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"streamer1_tr.png","Bckg4.jpg",338,35,78,2,1,1,52,338,69,290,195,338,"streamer1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"sink1_tr.png","Bckg32.jpg",178,112,72,2,1,1,53,178,267,137,336,178,"sink1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"grater1_tr.png","Bckg118.jpg",227,108,74,2,1,1,54,227,183,311,225,227,"grater1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"bathingsuit1_tr.png","Bckg19.jpg",288,65,65,2,1,1,55,288,311,51,176,288,"bathingsuit1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"steeringwheel1_tr.png","Bckg62.jpg",229,90,80,2,1,1,56,229,132,225,181,229,"steeringwheel1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"ricecooker1_tr.png","Bckg102.jpg",14,19,44,2,1,1,57,14,178,267,92,14,"ricecooker1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"potatochips1_tr.png","Bckg124.jpg",13,81,51,2,1,1,58,13,164,112,355,13,"potatochips1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"handbag1_tr.png","Bckg97.jpg",66,94,48,2,1,1,59,66,275,244,269,66,"handbag1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"paintpalette1_tr.png","Bckg56.jpg",259,16,52,2,1,1,60,259,311,154,192,259,"paintpalette1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"plant1_tr.png","Bckg116.jpg",229,75,62,2,1,1,61,229,191,233,122,229,"plant1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"kite1_tr.png","Bckg128.jpg",181,115,58,2,1,1,62,181,59,221,177,181,"kite1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"silvertray1_tr.png","Bckg64.jpg",288,6,50,2,1,1,63,288,241,343,248,288,"silvertray1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"tennisball1_tr.png","Bckg125.jpg",15,31,73,2,1,1,64,15,270,276,311,15,"tennisball1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"partyhats1_tr.png","Bckg110.jpg",52,18,53,2,1,1,65,52,175,231,196,52,"partyhats1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"cabinet1_tr.png","Bckg13.jpg",355,110,47,2,1,1,66,355,291,250,164,355,"cabinet1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"qtips1_tr.png","Bckg129.jpg",171,92,70,2,1,1,67,171,235,155,124,171,"qtips1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"pizza1_tr.png","Bckg83.jpg",31,80,55,2,1,1,68,31,153,237,175,31,"pizza1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"fantacan1_tr.png","Bckg86.jpg",126,84,43,2,1,1,69,126,32,278,53,126,"fantacan1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"rubikscube1_tr.png","Bckg122.jpg",113,105,77,2,1,1,70,113,4,222,200,113,"rubikscube1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"tissuebox1_tr.png","Bckg98.jpg",1,12,60,2,1,1,71,1,95,272,311,1,"tissuebox1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"wagon1_tr.png","Bckg47.jpg",95,38,76,2,1,1,72,95,87,36,143,95,"wagon1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"woodenbox1_tr.png","Bckg9.jpg",346,69,66,2,1,1,73,346,209,115,175,346,"woodenbox1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"stoplights1_tr.png","Bckg53.jpg",219,60,69,2,1,1,74,219,214,124,240,219,"stoplights1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"airfreshener1_tr.png","Bckg42.jpg",2,91,61,2,1,1,75,2,156,345,88,2,"airfreshener1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"coat1_tr.png","Bckg108.jpg",94,102,45,2,1,1,76,94,309,13,198,94,"coat1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"sippycup1_tr.png","Bckg105.jpg",107,106,67,2,1,1,77,107,24,15,204,107,"sippycup1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"bagel1_tr.png","Bckg43.jpg",246,20,63,2,1,1,78,246,243,284,250,246,"bagel1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"hammer1_tr.png","Bckg138.jpg",237,118,68,2,1,1,79,237,139,321,245,237,"hammer1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"dog1_tr.png","Bckg23.jpg",167,111,64,2,1,1,80,167,16,26,214,167,"dog1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_watermelon1_tr.png",0,355,1
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_creditcard1_tr.png",0,234,2
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_cardboardbox1_tr.png",0,222,2
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_eyemask1_tr.png",0,351,1
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_spraybottle1_tr.png",0,331,1
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_fishbowl1_tr.png",0,294,2
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_giraffe1_tr.png",0,182,2
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_chocolatebar1_tr.png",0,119,1
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_bunny1_tr.png",0,302,2
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_hanger1_tr.png",0,166,1
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_trolly1_tr.png",0,109,1
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_candycane1_tr.png",0,89,2
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_icecubetray1_tr.png",0,139,2
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_tomato1_tr.png",0,288,1
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_diningset1_tr.png",0,111,2
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_perfume1_tr.png",0,214,1
"trumpet1_tr.png","Bckg130.jpg",355,58,118,3,1,1,81,355,313,133,32,355,"trumpet1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"cakemixer1_tr.png","Bckg12.jpg",255,117,107,3,1,1,82,255,108,314,330,255,"cakemixer1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"clock1_tr.png","Bckg137.jpg",133,76,100,3,1,1,83,133,128,1,280,133,"clock1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"bow1_tr.png","Bckg54.jpg",172,67,96,3,1,1,84,172,311,5,258,172,"bow1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"wreath1_tr.png","Bckg71.jpg",229,98,116,3,1,1,85,229,357,97,101,229,"wreath1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"eggs1_tr.png","Bckg132.jpg",84,28,103,3,1,1,86,84,124,265,170,84,"eggs1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"handsoap1_tr.png","Bckg73.jpg",74,57,84,3,1,1,87,74,352,41,5,74,"handsoap1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"hairdryer1_tr.png","Bckg79.jpg",63,73,110,3,1,1,88,63,52,27,90,63,"hairdryer1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"lipstick1_tr.png","Bckg22.jpg",106,22,81,3,1,1,89,106,284,129,228,106,"lipstick1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"pickle1_tr.png","Bckg66.jpg",150,83,90,3,1,1,90,150,65,78,256,150,"pickle1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"bbqmachine1_tr.png","Bckg48.jpg",172,40,88,3,1,1,91,172,331,332,338,172,"bbqmachine1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"popcorn1_tr.png","Bckg76.jpg",144,15,114,3,1,1,92,144,211,30,310,144,"popcorn1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"boxinggloves1_tr.png","Bckg131.jpg",276,95,104,3,1,1,93,276,159,125,149,276,"boxinggloves1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"breakfast1_tr.png","Bckg89.jpg",300,3,112,3,1,1,94,300,348,149,173,300,"breakfast1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"trophy1_tr.png","Bckg68.jpg",75,99,109,3,1,1,95,75,66,178,228,75,"trophy1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"jellybeans1_tr.png","Bckg46.jpg",235,49,115,3,1,1,96,235,347,110,157,235,"jellybeans1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"bowlingpin1_tr.png","Bckg34.jpg",301,48,97,3,1,1,97,301,219,51,324,301,"bowlingpin1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"bell1_tr.png","Bckg36.jpg",349,78,91,3,1,1,98,349,287,282,294,349,"bell1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"asparagus1_tr.png","Bckg134.jpg",263,47,113,3,1,1,99,263,290,137,190,263,"asparagus1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"crayon1_tr.png","Bckg87.jpg",267,33,85,3,1,1,100,267,220,22,283,267,"crayon1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"pinecone1_tr.png","Bckg10.jpg",167,55,94,3,1,1,101,167,204,167,102,167,"pinecone1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"coke1_tr.png","Bckg78.jpg",322,74,86,3,1,1,102,322,31,323,307,322,"coke1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"granola1_tr.png","Bckg49.jpg",191,103,117,3,1,1,103,191,262,206,48,191,"granola1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"fireextinguisher1_tr.png","Bckg88.jpg",294,85,99,3,1,1,104,294,212,94,215,294,"fireextinguisher1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"encyclopedia1_tr.png","Bckg72.jpg",286,11,101,3,1,1,105,286,151,110,236,286,"encyclopedia1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"mouthwash1_tr.png","Bckg109.jpg",352,100,92,3,1,1,106,352,115,250,226,352,"mouthwash1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"vacuum1_tr.png","Bckg60.jpg",108,97,108,3,1,1,107,108,327,356,335,108,"vacuum1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"umbrella1_tr.png","Bckg50.jpg",134,101,119,3,1,1,108,134,64,344,85,134,"umbrella1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"valentinesdaycard1_tr.png","Bckg111.jpg",338,26,102,3,1,1,109,338,234,203,108,338,"valentinesdaycard1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"dress1_tr.png","Bckg96.jpg",83,51,89,3,1,1,110,83,239,71,9,83,"dress1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"bird1_tr.png","Bckg2.jpg",39,72,83,3,1,1,111,39,118,137,33,39,"bird1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"scrabble1_tr.png","Bckg91.jpg",15,39,120,3,1,1,112,15,152,156,110,15,"scrabble1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"hotdog1_tr.png","Bckg126.jpg",152,42,93,3,1,1,113,152,327,275,320,152,"hotdog1_tr.png",NA,1,"Foil","Target",NA,1,NA,2
"slide1_tr.png","Bckg94.jpg",44,44,105,3,1,1,114,44,4,217,28,44,"slide1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"highheel1_tr.png","Bckg57.jpg",128,77,82,3,1,1,115,128,108,34,194,128,"highheel1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"iceskates1_tr.png","Bckg27.jpg",186,64,98,3,1,1,116,186,280,131,293,186,"iceskates1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"banana1_tr.png","Bckg93.jpg",44,114,111,3,1,1,117,44,233,78,338,44,"banana1_tr.png",NA,0,"Target","Foil",NA,1,NA,2
"wheelchair1_tr.png","Bckg80.jpg",171,52,95,3,1,1,118,171,180,294,263,171,"wheelchair1_tr.png",NA,0,"Target","Foil",NA,1,NA,1
"bed1_tr.png","Bckg77.jpg",245,120,106,3,1,1,119,245,138,143,160,245,"bed1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
"cookie1_tr.png","Bckg1.jpg",196,109,87,3,1,1,120,196,142,307,242,196,"cookie1_tr.png",NA,1,"Foil","Target",NA,1,NA,1
NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_corn1_tr.png",0,335,1
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_bongo1_tr.png",0,87,2
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_guitar1_tr.png",0,198,2
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_flowers1_tr.png",0,116,1
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_discoball1_tr.png",0,8,1
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_fridge1_tr.png",0,126,2
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_dumbbell1_tr.png",0,351,1
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_lifering1_tr.png",0,322,2
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_ladder1_tr.png",0,14,1
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_flashlight1_tr.png",0,80,1
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_paracetamol1_tr.png",0,41,2
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_camera1_tr.png",0,132,2
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_cocktail1_tr.png",0,336,1
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_powdermakeup1_tr.png",0,9,2
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_postbox1_tr.png",0,199,1
NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New_oliveoil1_tr.png",0,86,2
