"sub_id","AgeGroup","ToD_Condition","collected_by","block","absavg_learning","minavg_learning","outlier_Learning_Age","absavg_recall","minavg_recall","outlier_Recall_Age"
"Sub115_ToD","YA","Morning","Julia","3",7,3.4,FALSE,58.1,9.5,FALSE
"Sub115_ToD","YA","Morning","Julia","Overall",8.85714285714286,-0.742857142857143,FALSE,52.5428571428571,-3.68571428571429,FALSE
"Sub116_ToD","OA","Morning","Julia","1",10.3333333333333,-7.66666666666667,FALSE,17.2777777777778,-10.6111111111111,FALSE
"Sub116_ToD","OA","Morning","Julia","2",7.15,-0.25,FALSE,11.35,2.15,FALSE
"Sub116_ToD","OA","Morning","Julia","3",7.2,0.5,FALSE,11.85,1.85,FALSE
"Sub116_ToD","OA","Morning","Julia","Overall",8.1551724137931,-2.29310344827586,FALSE,13.3620689655172,-1.91379310344828,FALSE
"Sub117_ToD","YA","Morning","Julia","1",11.0625,-0.6875,FALSE,44.0625,-4.5625,FALSE
"Sub117_ToD","YA","Morning","Julia","2",28.3333333333333,-13.2222222222222,FALSE,42.1111111111111,5.22222222222222,FALSE
"Sub117_ToD","YA","Morning","Julia","3",17.1764705882353,-7.76470588235294,FALSE,98.5294117647059,-34.6470588235294,FALSE
"Sub117_ToD","YA","Morning","Julia","Overall",17.2380952380952,-6.23809523809524,FALSE,65.6904761904762,-14.6428571428571,FALSE
"Sub118_ToD","YA","Morning","Julia","1",6.07692307692308,2.23076923076923,FALSE,20.2307692307692,5.46153846153846,FALSE
"Sub118_ToD","YA","Morning","Julia","2",4.1875,-1.9375,FALSE,36.875,2.375,FALSE
"Sub118_ToD","YA","Morning","Julia","3",5.125,-1,FALSE,62.625,43.25,FALSE
"Sub118_ToD","YA","Morning","Julia","Overall",5.06666666666667,-0.4,FALSE,41.2222222222222,17.8,FALSE
"Sub119_ToD","OA","Morning","Julia","1",5.52941176470588,1.17647058823529,FALSE,39.1176470588235,-7.47058823529412,FALSE
"Sub119_ToD","OA","Morning","Julia","2",11.5882352941176,-2.17647058823529,FALSE,40.8823529411765,-19.3529411764706,FALSE
"Sub119_ToD","OA","Morning","Julia","3",5.05263157894737,-1.68421052631579,FALSE,20.6315789473684,-7.89473684210526,FALSE
"Sub119_ToD","OA","Morning","Julia","Overall",7.30188679245283,-0.924528301886792,FALSE,33.0566037735849,-11.4339622641509,FALSE
"Sub120_ToD","YA","Night","Julia","1",8.2,-4.73333333333333,FALSE,12.2666666666667,4.13333333333333,FALSE
"Sub120_ToD","YA","Night","Julia","2",7.46153846153846,1.61538461538462,FALSE,40.3846153846154,-1.15384615384615,FALSE
"Sub120_ToD","YA","Night","Julia","3",3.53846153846154,-0.461538461538462,FALSE,64.1538461538462,17.2307692307692,FALSE
"Sub120_ToD","YA","Night","Julia","Overall",6.48780487804878,-1.36585365853659,FALSE,37.6341463414634,6.60975609756098,FALSE
"Sub121_ToD","OA","Night","Julia","1",8.33333333333333,-2.33333333333333,FALSE,49,-14.5,FALSE
"Sub121_ToD","OA","Night","Julia","2",8.18181818181818,1.45454545454545,FALSE,37.6363636363636,9.27272727272727,FALSE
"Sub121_ToD","OA","Night","Julia","3",4.92857142857143,1.64285714285714,FALSE,45.2142857142857,2.07142857142857,FALSE
"Sub121_ToD","OA","Night","Julia","Overall",7,0.297297297297297,FALSE,44.1891891891892,-1.16216216216216,FALSE
"Sub122_ToD","YA","Night","Julia","1",20.2727272727273,13.9090909090909,FALSE,60.1818181818182,-16,FALSE
"Sub122_ToD","YA","Night","Julia","2",11.375,6.125,FALSE,130.125,-13.625,TRUE
"Sub122_ToD","YA","Night","Julia","3",5.66666666666667,-5.66666666666667,FALSE,90.3333333333333,35.6666666666667,FALSE
"Sub122_ToD","YA","Night","Julia","Overall",15.0454545454545,8.40909090909091,FALSE,89.7272727272727,-8.09090909090909,FALSE
"Sub123_ToD","OA","Morning","Julia","1",7.41666666666667,0.25,FALSE,17.5833333333333,-14.4166666666667,FALSE
"Sub123_ToD","OA","Morning","Julia","2",6,3.73333333333333,FALSE,13.7333333333333,8.26666666666667,FALSE
"Sub123_ToD","OA","Morning","Julia","3",5.6875,-0.9375,FALSE,7.9375,1.8125,FALSE
"Sub123_ToD","OA","Morning","Julia","Overall",6.27906976744186,1.02325581395349,FALSE,12.6511627906977,-0.465116279069767,FALSE
"Sub124_ToD","YA","Night","Julia","1",3.3,-0.8,FALSE,26.95,-15.95,FALSE
"Sub124_ToD","YA","Night","Julia","2",3.8,1.7,FALSE,16.35,5.15,FALSE
"Sub124_ToD","YA","Night","Julia","3",3.05,-0.45,FALSE,21.8,11.1,FALSE
"Sub124_ToD","YA","Night","Julia","Overall",3.38333333333333,0.15,FALSE,21.7,0.1,FALSE
"Sub125_ToD","YA","Night","Maheria","1",3.41666666666667,-2.08333333333333,FALSE,55.0833333333333,-0.416666666666667,FALSE
"Sub125_ToD","YA","Night","Maheria","2",4.82352941176471,-2,FALSE,42.0588235294118,-9.47058823529412,FALSE
"Sub125_ToD","YA","Night","Maheria","3",6.66666666666667,-0.4,FALSE,51,-5.8,FALSE
"Sub125_ToD","YA","Night","Maheria","Overall",5.06818181818182,-1.47727272727273,FALSE,48.6590909090909,-5.75,FALSE
"Sub126_ToD","OA","Morning","Maheria","1",6,-1.09090909090909,FALSE,57.9090909090909,1.72727272727273,FALSE
"Sub126_ToD","OA","Morning","Maheria","2",5.66666666666667,3,FALSE,86.5555555555556,-45.8888888888889,FALSE
"Sub126_ToD","OA","Morning","Maheria","3",5.28571428571429,-1.57142857142857,FALSE,78.6428571428571,16.5,FALSE
"Sub126_ToD","OA","Morning","Maheria","Overall",5.61764705882353,-0.205882352941176,FALSE,74.0294117647059,-4.79411764705882,FALSE
"Sub127_ToD","OA","Morning","Maheria","1",7.26666666666667,2.33333333333333,FALSE,71.1333333333333,-39.5333333333333,FALSE
"Sub127_ToD","OA","Morning","Maheria","2",11.7647058823529,3.88235294117647,FALSE,96.7647058823529,-2.88235294117647,FALSE
"Sub127_ToD","OA","Morning","Maheria","3",12.8,1.46666666666667,FALSE,87.5333333333333,66.3333333333333,FALSE
"Sub127_ToD","OA","Morning","Maheria","Overall",10.6595744680851,2.61702127659574,FALSE,85.6382978723404,7.51063829787234,FALSE
"Sub128_ToD","YA","Morning","Maheria","1",7.23529411764706,0.176470588235294,FALSE,38.9411764705882,29.8823529411765,FALSE
"Sub128_ToD","YA","Morning","Maheria","2",4.46666666666667,0.333333333333333,FALSE,23.2,-1.06666666666667,FALSE
"Sub128_ToD","YA","Morning","Maheria","3",4.88888888888889,-1.66666666666667,FALSE,21.6666666666667,-1.77777777777778,FALSE
"Sub128_ToD","YA","Morning","Maheria","Overall",5.56,-0.44,FALSE,28,9.2,FALSE
"Sub129_ToD","OA","Night","Maheria","1",3.5,-0.214285714285714,FALSE,59.5,3.64285714285714,FALSE
"Sub129_ToD","OA","Night","Maheria","2",5.05555555555556,1.05555555555556,FALSE,30.6666666666667,-20.1111111111111,FALSE
"Sub129_ToD","OA","Night","Maheria","3",8.3125,2.5625,FALSE,46.6875,-16.4375,FALSE
"Sub129_ToD","OA","Night","Maheria","Overall",5.6875,1.1875,FALSE,44.4166666666667,-11.9583333333333,FALSE
"Sub130_ToD","YA","Morning","Maheria","1",7,-3.125,FALSE,31.125,15.75,FALSE
"Sub130_ToD","YA","Morning","Maheria","2",9.4,2.73333333333333,FALSE,24.4666666666667,-10.3333333333333,FALSE
"Sub130_ToD","YA","Morning","Maheria","3",6.25,0.375,FALSE,25.5,10.375,FALSE
"Sub130_ToD","YA","Morning","Maheria","Overall",7.51063829787234,-0.0638297872340425,FALSE,27.0851063829787,5.59574468085106,FALSE
"Sub131_ToD","OA","Morning","Maheria","1",3.5,2.66666666666667,FALSE,34.8333333333333,14.3333333333333,FALSE
"Sub131_ToD","OA","Morning","Maheria","2",3.42857142857143,0.714285714285714,FALSE,44,-18.2857142857143,FALSE
"Sub131_ToD","OA","Morning","Maheria","3",5.3125,1.6875,FALSE,62.875,-9.5,FALSE
"Sub131_ToD","OA","Morning","Maheria","Overall",4.16666666666667,1.64285714285714,FALSE,48.5714285714286,-5.61904761904762,FALSE
"Sub132_ToD","YA","Night","Maheria","1",5.25,-1.25,FALSE,42.5,-24.125,FALSE
"Sub132_ToD","YA","Night","Maheria","2",6.85714285714286,-2.14285714285714,FALSE,42.0714285714286,-13.2142857142857,FALSE
"Sub132_ToD","YA","Night","Maheria","3",5.42857142857143,-3.57142857142857,FALSE,30.9285714285714,-19.9285714285714,FALSE
"Sub132_ToD","YA","Night","Maheria","Overall",5.81818181818182,-2.27272727272727,FALSE,38.6818181818182,-19.3181818181818,FALSE
"Sub133_ToD","OA","Morning","Maheria","1",7.5,-2.75,FALSE,43.75,14.625,FALSE
"Sub133_ToD","OA","Morning","Maheria","2",9.8125,3.6875,FALSE,31.9375,18.9375,FALSE
"Sub133_ToD","OA","Morning","Maheria","3",8.75,-6.15,FALSE,38.5,7.2,FALSE
"Sub133_ToD","OA","Morning","Maheria","Overall",8.69230769230769,-2.07692307692308,FALSE,38.0961538461538,13.0961538461538,FALSE
"Sub134_ToD","OA","Night","Maheria","1",101.176470588235,-29.1764705882353,TRUE,104.058823529412,30.0588235294118,TRUE
"Sub134_ToD","OA","Night","Maheria","2",72.6666666666667,-0.888888888888889,TRUE,93.2777777777778,-24.9444444444444,FALSE
"Sub134_ToD","OA","Night","Maheria","3",73.1052631578947,-21.5263157894737,TRUE,85.2105263157895,-4.15789473684211,FALSE
"Sub134_ToD","OA","Night","Maheria","Overall",81.7962962962963,-17.0555555555556,TRUE,93.8333333333333,-0.314814814814815,FALSE
"Sub135_ToD","YA","Night","Maheria","1",10.4615384615385,-3.69230769230769,FALSE,90.9230769230769,-2.30769230769231,FALSE
"Sub135_ToD","YA","Night","Maheria","2",8.5,0.75,FALSE,30.0625,-9.0625,FALSE
"Sub135_ToD","YA","Night","Maheria","3",8.0625,1.3125,FALSE,58.5625,-30.8125,FALSE
"Sub135_ToD","YA","Night","Maheria","Overall",8.91111111111111,-0.333333333333333,FALSE,57.7777777777778,-14.8444444444444,FALSE
"Sub136_ToD","YA","Night","Maheria","1",4.75,0.55,FALSE,25.2,-2.9,FALSE
"Sub136_ToD","YA","Night","Maheria","2",5.27777777777778,-1.83333333333333,FALSE,18.6111111111111,-9.38888888888889,FALSE
"Sub136_ToD","YA","Night","Maheria","3",5.05,-1.45,FALSE,23,-2.9,FALSE
"Sub136_ToD","YA","Night","Maheria","Overall",5.01724137931035,-0.879310344827586,FALSE,22.3965517241379,-4.91379310344828,FALSE
"Sub137_ToD","OA","Morning","Maheria","1",8.63157894736842,-2.84210526315789,FALSE,20.6842105263158,4.68421052631579,FALSE
"Sub137_ToD","OA","Morning","Maheria","2",4.66666666666667,0.111111111111111,FALSE,41.3888888888889,5.5,FALSE
"Sub137_ToD","OA","Morning","Maheria","3",4.88235294117647,-0.176470588235294,FALSE,30.0588235294118,-1.70588235294118,FALSE
"Sub137_ToD","OA","Morning","Maheria","Overall",6.12962962962963,-1.01851851851852,FALSE,30.537037037037,2.94444444444444,FALSE
"Sub138_ToD","OA","Morning","Maheria","1",6,1.17647058823529,FALSE,25.8235294117647,-14.6470588235294,FALSE
"Sub138_ToD","OA","Morning","Maheria","2",7.26315789473684,-3.68421052631579,FALSE,19.3157894736842,-15.1052631578947,FALSE
"Sub138_ToD","OA","Morning","Maheria","3",10,-2.94736842105263,FALSE,12.8947368421053,-8.47368421052632,FALSE
"Sub138_ToD","OA","Morning","Maheria","Overall",7.81818181818182,-1.92727272727273,FALSE,19.1090909090909,-12.6727272727273,FALSE
"Sub139_ToD","YA","Morning","Maheria","1",5.65,-0.65,FALSE,20.7,6.8,FALSE
"Sub139_ToD","YA","Morning","Maheria","2",6.72222222222222,0.388888888888889,FALSE,34.7222222222222,1.72222222222222,FALSE
"Sub139_ToD","YA","Morning","Maheria","3",7,-0.833333333333333,FALSE,32.75,2.25,FALSE
"Sub139_ToD","YA","Morning","Maheria","Overall",6.36,-0.32,FALSE,28.64,3.88,FALSE
"Sub140_ToD","OA","Morning","Maheria","1",6.11111111111111,0.333333333333333,FALSE,24.3333333333333,17.5555555555556,FALSE
"Sub140_ToD","OA","Morning","Maheria","2",6.94444444444444,1.61111111111111,FALSE,35.4444444444444,-16.3333333333333,FALSE
"Sub140_ToD","OA","Morning","Maheria","3",8.78947368421053,1.73684210526316,FALSE,25.1578947368421,-10.1052631578947,FALSE
"Sub140_ToD","OA","Morning","Maheria","Overall",7.30909090909091,1.23636363636364,FALSE,28.2545454545455,-3.09090909090909,FALSE
"Sub141_ToD","OA","Night","Maheria","1",6.8125,-1.8125,FALSE,50.375,-0.5,FALSE
"Sub141_ToD","OA","Night","Maheria","2",8.5,-4.25,FALSE,36.125,-15.25,FALSE
"Sub141_ToD","OA","Night","Maheria","3",8.76470588235294,-1.70588235294118,FALSE,70.0588235294118,8.76470588235294,FALSE
"Sub141_ToD","OA","Night","Maheria","Overall",8.04081632653061,-2.57142857142857,FALSE,52.5510204081633,-2.10204081632653,FALSE
"Sub142_ToD","OA","Night","Maheria","1",4.3,1.4,FALSE,9.85,2.55,FALSE
"Sub142_ToD","OA","Night","Maheria","2",4.52631578947368,-0.526315789473684,FALSE,11.2631578947368,5.36842105263158,FALSE
"Sub142_ToD","OA","Night","Maheria","3",2.95,-1.55,FALSE,7.1,-2.3,FALSE
"Sub142_ToD","OA","Night","Maheria","Overall",3.91525423728814,-0.220338983050847,FALSE,9.3728813559322,1.8135593220339,FALSE
"Sub143_ToD","OA","Night","Maheria","1",7.52631578947368,-2.47368421052632,FALSE,16.3684210526316,-3.63157894736842,FALSE
"Sub143_ToD","OA","Night","Maheria","2",5.17647058823529,-1.76470588235294,FALSE,33.2352941176471,12.4117647058824,FALSE
"Sub143_ToD","OA","Night","Maheria","3",4.29411764705882,-2.05882352941176,FALSE,43.5882352941176,20.0588235294118,FALSE
"Sub143_ToD","OA","Night","Maheria","Overall",5.73584905660377,-2.11320754716981,FALSE,30.5094339622642,9.11320754716981,FALSE
"Sub144_ToD","OA","Night","Maheria","1",10.1111111111111,-5.11111111111111,FALSE,58.2777777777778,22.0555555555556,FALSE
"Sub144_ToD","OA","Night","Maheria","2",6.35,3.75,FALSE,54.35,21.55,FALSE
"Sub144_ToD","OA","Night","Maheria","3",11.1578947368421,4.63157894736842,FALSE,44.1578947368421,-14.0526315789474,FALSE
"Sub144_ToD","OA","Night","Maheria","Overall",9.14035087719298,1.24561403508772,FALSE,52.1929824561403,9.8421052631579,FALSE
"Sub145_ToD","YA","Morning","Maheria","1",4.05555555555556,-0.611111111111111,FALSE,30.2222222222222,3,FALSE
"Sub145_ToD","YA","Morning","Maheria","2",6.14285714285714,-2.42857142857143,FALSE,25.3571428571429,-4.5,FALSE
"Sub145_ToD","YA","Morning","Maheria","3",3.11764705882353,0.764705882352941,FALSE,55.3529411764706,9.47058823529412,FALSE
"Sub145_ToD","YA","Morning","Maheria","Overall",4.3265306122449,-0.653061224489796,FALSE,37.5510204081633,3.10204081632653,FALSE
"Sub146_ToD","YA","Night","Maheria","1",4.26315789473684,-1.21052631578947,FALSE,23.5789473684211,-4,FALSE
"Sub146_ToD","YA","Night","Maheria","2",3.85,-1.35,FALSE,10.95,-6.05,FALSE
"Sub146_ToD","YA","Night","Maheria","3",10.5,-7.72222222222222,FALSE,15.1111111111111,2.77777777777778,FALSE
"Sub146_ToD","YA","Night","Maheria","Overall",6.08771929824561,-3.31578947368421,FALSE,16.4736842105263,-2.57894736842105,FALSE
"Sub147_ToD","YA","Night","Maheria","1",7.16666666666667,-0.5,FALSE,26.8333333333333,3.5,FALSE
"Sub147_ToD","YA","Night","Maheria","2",4.55555555555556,1,FALSE,16.5,-12.8333333333333,FALSE
"Sub147_ToD","YA","Night","Maheria","3",5.28571428571429,1,FALSE,35.5,-24.9285714285714,FALSE
"Sub147_ToD","YA","Night","Maheria","Overall",5.5,0.590909090909091,FALSE,25.3636363636364,-12.2272727272727,FALSE
"Sub148_ToD","YA","Night","Maheria","1",94.2941176470588,15.8235294117647,TRUE,101.235294117647,14.7647058823529,TRUE
"Sub148_ToD","YA","Night","Maheria","2",89.6875,-19.5625,TRUE,98.375,-12.875,FALSE
"Sub148_ToD","YA","Night","Maheria","3",94.85,9.25,TRUE,109,-20,FALSE
"Sub148_ToD","YA","Night","Maheria","Overall",93.1132075471698,2.66037735849057,TRUE,103.301886792453,-6.69811320754717,TRUE
"Sub149_ToD","OA","Night","Maheria","1",13.125,-6.875,FALSE,37.0625,13.4375,FALSE
"Sub149_ToD","OA","Night","Maheria","2",18.0769230769231,5.30769230769231,FALSE,30.8461538461538,4.07692307692308,FALSE
"Sub149_ToD","OA","Night","Maheria","3",19.7333333333333,9.2,FALSE,54.0666666666667,21.2666666666667,FALSE
"Sub149_ToD","OA","Night","Maheria","Overall",16.8409090909091,2.20454545454545,FALSE,41.0227272727273,13.3409090909091,FALSE
"Sub150_ToD","YA","Morning","Maheria","1",6.66666666666667,-1.66666666666667,FALSE,37.7777777777778,-12.8888888888889,FALSE
"Sub150_ToD","YA","Morning","Maheria","2",8,1.29411764705882,FALSE,16.9411764705882,5.29411764705882,FALSE
"Sub150_ToD","YA","Morning","Maheria","3",7.3,0.5,FALSE,24.55,2.15,FALSE
"Sub150_ToD","YA","Morning","Maheria","Overall",7.30909090909091,0.0363636363636364,FALSE,26.5272727272727,-1.8,FALSE
"Sub151_ToD","YA","Morning","Maheria","1",13,-7.82352941176471,FALSE,73.1176470588235,22.1764705882353,FALSE
"Sub151_ToD","YA","Morning","Maheria","2",12.9411764705882,-3.17647058823529,FALSE,51,5.58823529411765,FALSE
"Sub151_ToD","YA","Morning","Maheria","3",6.26666666666667,-0.4,FALSE,49,-10.2,FALSE
"Sub151_ToD","YA","Morning","Maheria","Overall",10.9183673469388,-3.93877551020408,FALSE,58.0612244897959,6.51020408163265,FALSE
"Sub152_ToD","YA","Morning","Maheria","1",3.625,-0.625,FALSE,48.875,-7.625,FALSE
"Sub152_ToD","YA","Morning","Maheria","2",8.25,-8.25,FALSE,72,64,FALSE
"Sub152_ToD","YA","Morning","Maheria","3",8,4.66666666666667,FALSE,61.3333333333333,20.6666666666667,FALSE
"Sub152_ToD","YA","Morning","Maheria","Overall",5.73333333333333,-1.6,FALSE,57.5333333333333,17.1333333333333,FALSE
